iteration,score,best_score,lambdaKM,Delta
383,-66.59966347375223,-65.18253200248964,4.191753576398939,-1.3119745810417505
384,-66.59966347375223,-65.18253200248964,4.191753576398939,-1.3119745810417505
385,-66.87854329047822,-65.18253200248964,4.1503562338975,-1.4695071048049644
386,-66.87854329047822,-65.18253200248964,4.1503562338975,-1.4695071048049644
387,-66.73893408418132,-65.18253200248964,4.150198924269745,-1.4584181227470365
388,-66.73893408418132,-65.18253200248964,4.150198924269745,-1.4584181227470365
389,-66.38400133753922,-65.18253200248964,4.335656574202193,-1.1980673265318504
390,-66.38400133753922,-65.18253200248964,4.335656574202193,-1.1980673265318504
391,-66.04557712748881,-65.18253200248964,4.523608151343845,-0.9580268671445451
392,-65.99212871240607,-65.18253200248964,4.460463554989558,-0.749657528403704
393,-65.8571022137016,-65.18253200248964,4.576031625196476,-0.5883642779022336
394,-65.981010767066,-65.18253200248964,4.503948399809781,-0.17647141804366795
395,-65.981010767066,-65.18253200248964,4.503948399809781,-0.17647141804366795
396,-65.981010767066,-65.18253200248964,4.503948399809781,-0.17647141804366795
397,-65.9042000297387,-65.18253200248964,4.420638170013861,0.010588077562396853
398,-65.89977415642501,-65.18253200248964,4.373717565700321,0.30096792824221563
399,-65.89977415642501,-65.18253200248964,4.373717565700321,0.30096792824221563
400,-65.82721268809323,-65.18253200248964,4.417428296175583,0.24285696106659288
401,-65.82721268809323,-65.18253200248964,4.417428296175583,0.24285696106659288
402,-65.82721268809323,-65.18253200248964,4.417428296175583,0.24285696106659288
403,-66.35916298293755,-65.18253200248964,3.965889024951329,0.4441382305376763
404,-66.35916298293755,-65.18253200248964,3.965889024951329,0.4441382305376763
405,-66.55859234253435,-65.18253200248964,4.116518610788249,0.7284148851516971
406,-66.55859234253435,-65.18253200248964,4.116518610788249,0.7284148851516971
407,-66.73476993079402,-65.18253200248964,3.818254680214479,0.5746513671017985
408,-66.48850933408204,-65.18253200248964,3.9898458271321977,0.25289300926964997
409,-67.03068951335429,-65.18253200248964,3.8596752732700828,0.3735389185383324
410,-67.03068951335429,-65.18253200248964,3.8596752732700828,0.3735389185383324
411,-67.03068951335429,-65.18253200248964,3.8596752732700828,0.3735389185383324
412,-66.88252532985281,-65.18253200248964,4.172112270550311,0.3582899636493692
413,-66.85653862487256,-65.18253200248964,3.890712414949659,0.5979181720888683
414,-66.51911705592927,-65.18253200248964,3.7791070864155074,0.35922144088080543
415,-66.39740630071383,-65.18253200248964,4.222556116678063,0.350017942509836
416,-66.39740630071383,-65.18253200248964,4.222556116678063,0.350017942509836
417,-66.66524852762687,-65.18253200248964,4.117683780282735,-0.14795798178372943
418,-66.01543779451535,-65.18253200248964,4.670169702262792,-0.13238218397253926
419,-66.01543779451535,-65.18253200248964,4.670169702262792,-0.13238218397253926
420,-66.09433844691158,-65.18253200248964,4.5911612853775905,-0.2940738314417959
421,-66.16758251463047,-65.18253200248964,4.526037786715681,-0.49661430299152975
422,-66.2091036544258,-65.18253200248964,4.407364728763554,-0.2770150792174717
423,-65.65196849112101,-65.18253200248964,4.874918569790076,-0.6463971448049952
424,-65.32330821912865,-65.18253200248964,4.934772979418897,-0.21249332745534205
425,-65.50800015856557,-65.18253200248964,4.78043920694725,-0.20394370462080644
426,-65.50800015856557,-65.18253200248964,4.78043920694725,-0.20394370462080644
427,-65.28655462166073,-65.18253200248964,4.930493082326416,-0.1401988584824651
428,-65.19884474401454,-65.18253200248964,5.0,-0.05662533618659707
429,-65.53798601750927,-65.18253200248964,5.0,-0.18089151785221852
430,-65.53798601750927,-65.18253200248964,5.0,-0.18089151785221852
431,-65.63661848886524,-65.18253200248964,5.0,-0.5283181074299482
432,-65.63661848886524,-65.18253200248964,5.0,-0.5283181074299482
433,-65.63661848886524,-65.18253200248964,5.0,-0.5283181074299482
434,-65.63661848886524,-65.18253200248964,5.0,-0.5283181074299482
435,-65.58935491851126,-65.18253200248964,5.0,-0.6636887739060852
436,-65.58935491851126,-65.18253200248964,5.0,-0.6636887739060852
437,-65.58935491851126,-65.18253200248964,5.0,-0.6636887739060852
438,-65.58935491851126,-65.18253200248964,5.0,-0.6636887739060852
439,-65.58935491851126,-65.18253200248964,5.0,-0.6636887739060852
440,-65.45233526073059,-65.18253200248964,5.0,-0.5040337663629951
441,-65.45233526073059,-65.18253200248964,5.0,-0.5040337663629951
442,-65.81857527041248,-65.18253200248964,5.0,-0.5885791952570371
443,-65.66702627093348,-65.18253200248964,5.0,-0.6421834306531812
444,-65.66702627093348,-65.18253200248964,5.0,-0.6421834306531812
445,-66.42360783210182,-65.18253200248964,5.0,-1.2313665185090579
446,-66.42360783210182,-65.18253200248964,5.0,-1.2313665185090579
447,-66.42360783210182,-65.18253200248964,5.0,-1.2313665185090579
448,-66.46611146369797,-65.18253200248964,5.0,-1.0078767106222202
449,-66.66898023978531,-65.18253200248964,4.780480886310008,-1.5012378545311376
450,-66.63694286147921,-65.18253200248964,4.5857866184436045,-1.2907091412872669
451,-66.77481268439962,-65.18253200248964,4.9677300532486335,-1.5762467453130808
452,-66.63170264916981,-65.18253200248964,5.0,-1.32789792864626
453,-66.72030324746315,-65.18253200248964,4.929382325438495,-1.3108167164039657
454,-66.72030324746315,-65.18253200248964,4.929382325438495,-1.3108167164039657
455,-66.5394588472714,-65.18253200248964,4.981971181003143,-0.7101453646676698
456,-65.94249145787711,-65.18253200248964,5.0,-0.6834770838029457
457,-66.24226200137966,-65.18253200248964,5.0,-0.9007642285000101
458,-65.98232619280309,-65.18253200248964,5.0,-0.5583983098174021
459,-65.94040273019743,-65.18253200248964,5.0,-0.45124254551081094
460,-66.26070975979007,-65.18253200248964,4.743873867221835,-0.19677665152452167
461,-66.50022353990225,-65.18253200248964,4.942543547756553,-0.4267481134313571
462,-66.14036562699665,-65.18253200248964,5.0,-0.6465067063439905
463,-66.14036562699665,-65.18253200248964,5.0,-0.6465067063439905
464,-66.21164983036256,-65.18253200248964,5.0,0.11650878171821033
465,-66.21164983036256,-65.18253200248964,5.0,0.11650878171821033
466,-66.27232447757743,-65.18253200248964,5.0,0.24690122187569435
467,-66.27232447757743,-65.18253200248964,5.0,0.24690122187569435
468,-66.27232447757743,-65.18253200248964,5.0,0.24690122187569435
469,-66.27232447757743,-65.18253200248964,5.0,0.24690122187569435
470,-66.27232447757743,-65.18253200248964,5.0,0.24690122187569435
471,-66.27232447757743,-65.18253200248964,5.0,0.24690122187569435
472,-66.37348810192888,-65.18253200248964,4.920396601649291,0.12353834019825698
473,-66.50981081053062,-65.18253200248964,5.0,0.38835454339965697
474,-66.35507014641449,-65.18253200248964,5.0,0.3914021153569175
475,-66.35507014641449,-65.18253200248964,5.0,0.3914021153569175
476,-66.35507014641449,-65.18253200248964,5.0,0.3914021153569175
477,-66.35354736111003,-65.18253200248964,5.0,0.522332960514032
478,-66.35354736111003,-65.18253200248964,5.0,0.522332960514032
479,-65.99734581191976,-65.18253200248964,4.756589482679712,0.44008015856101534
480,-65.99734581191976,-65.18253200248964,4.756589482679712,0.44008015856101534
481,-65.80066932359176,-65.18253200248964,4.555917211236301,0.425337586352321
482,-65.80066932359176,-65.18253200248964,4.555917211236301,0.425337586352321
483,-65.80066932359176,-65.18253200248964,4.555917211236301,0.425337586352321
484,-65.80066932359176,-65.18253200248964,4.555917211236301,0.425337586352321
485,-66.12639316640669,-65.18253200248964,4.719636362216117,0.3676815561844783
486,-66.12639316640669,-65.18253200248964,4.719636362216117,0.3676815561844783
487,-66.12639316640669,-65.18253200248964,4.719636362216117,0.3676815561844783
488,-66.12639316640669,-65.18253200248964,4.719636362216117,0.3676815561844783
489,-65.97488384099154,-65.18253200248964,4.907020084655254,0.9795246333413168
490,-65.78355885652265,-65.18253200248964,5.0,1.2860692936154359
491,-65.97273344059714,-65.18253200248964,5.0,1.535117102062959
492,-65.97273344059714,-65.18253200248964,5.0,1.535117102062959
493,-65.8742751448864,-65.18253200248964,5.0,1.402817740333681
494,-66.00836820944983,-65.18253200248964,5.0,1.4729123955989674
495,-66.03030175754105,-65.18253200248964,5.0,1.605885148384464
496,-66.03030175754105,-65.18253200248964,5.0,1.605885148384464
497,-65.5651770529384,-65.18253200248964,5.0,0.9675779029019383
498,-65.59437934543904,-65.18253200248964,5.0,1.0129477529590862
499,-65.59437934543904,-65.18253200248964,5.0,1.0129477529590862
500,-65.59437934543904,-65.18253200248964,5.0,1.0129477529590862
501,-65.59437934543904,-65.18253200248964,5.0,1.0129477529590862
502,-65.59437934543904,-65.18253200248964,5.0,1.0129477529590862
503,-65.59437934543904,-65.18253200248964,5.0,1.0129477529590862
504,-65.59437934543904,-65.18253200248964,5.0,1.0129477529590862
505,-65.59437934543904,-65.18253200248964,5.0,1.0129477529590862
506,-65.55781299404696,-65.18253200248964,4.896511028302561,0.7772482673927181
507,-65.60680086640681,-65.18253200248964,4.8329045551333,0.7466295278272203
508,-65.37119691263541,-65.18253200248964,4.967419764878974,0.5602283604785272
509,-65.37119691263541,-65.18253200248964,4.967419764878974,0.5602283604785272
510,-65.37119691263541,-65.18253200248964,4.967419764878974,0.5602283604785272
511,-65.37119691263541,-65.18253200248964,4.967419764878974,0.5602283604785272
512,-65.37119691263541,-65.18253200248964,4.967419764878974,0.5602283604785272
513,-65.37119691263541,-65.18253200248964,4.967419764878974,0.5602283604785272
514,-65.37119691263541,-65.18253200248964,4.967419764878974,0.5602283604785272
515,-65.37119691263541,-65.18253200248964,4.967419764878974,0.5602283604785272
516,-65.37119691263541,-65.18253200248964,4.967419764878974,0.5602283604785272
517,-65.37119691263541,-65.18253200248964,4.967419764878974,0.5602283604785272
518,-65.37119691263541,-65.18253200248964,4.967419764878974,0.5602283604785272
519,-65.37119691263541,-65.18253200248964,4.967419764878974,0.5602283604785272
520,-65.57918032753993,-65.18253200248964,4.994615931108152,0.4958372652984944
521,-65.69758302856359,-65.18253200248964,5.0,0.46141889927360047
522,-65.45064782305793,-65.18253200248964,5.0,0.6787004951828748
523,-65.63767569283937,-65.18253200248964,4.878569385604805,0.8825418132490012
524,-65.5272757503275,-65.18253200248964,5.0,0.6632485411391306
525,-65.5272757503275,-65.18253200248964,5.0,0.6632485411391306
526,-65.5272757503275,-65.18253200248964,5.0,0.6632485411391306
527,-65.5272757503275,-65.18253200248964,5.0,0.6632485411391306
528,-65.55415514696125,-65.18253200248964,4.885383968363813,0.7499571472296184
529,-65.55415514696125,-65.18253200248964,4.885383968363813,0.7499571472296184
530,-65.55415514696125,-65.18253200248964,4.885383968363813,0.7499571472296184
531,-65.55415514696125,-65.18253200248964,4.885383968363813,0.7499571472296184
532,-65.55415514696125,-65.18253200248964,4.885383968363813,0.7499571472296184
533,-65.83990154114687,-65.18253200248964,4.8531495490032865,0.17104892663428417
534,-65.83990154114687,-65.18253200248964,4.8531495490032865,0.17104892663428417
535,-65.47502890826648,-65.18253200248964,5.0,0.2657083034708517
536,-66.06149801850088,-65.18253200248964,4.841382754775659,0.7158170656021434
537,-66.06149801850088,-65.18253200248964,4.841382754775659,0.7158170656021434
538,-65.98843930946168,-65.18253200248964,4.784663688023277,1.185469302917762
539,-65.92174735984783,-65.18253200248964,5.0,1.3652149019650008
540,-65.88985502316484,-65.18253200248964,5.0,1.2225106726854444
541,-65.88985502316484,-65.18253200248964,5.0,1.2225106726854444
542,-65.88985502316484,-65.18253200248964,5.0,1.2225106726854444
543,-66.00285563046772,-65.18253200248964,4.9157026886029,1.4296068116982719
544,-65.56896052119657,-65.18253200248964,5.0,0.9735162992501685
545,-65.56896052119657,-65.18253200248964,5.0,0.9735162992501685
546,-65.56896052119657,-65.18253200248964,5.0,0.9735162992501685
547,-65.56896052119657,-65.18253200248964,5.0,0.9735162992501685
548,-65.56896052119657,-65.18253200248964,5.0,0.9735162992501685
549,-65.56896052119657,-65.18253200248964,5.0,0.9735162992501685
550,-65.56896052119657,-65.18253200248964,5.0,0.9735162992501685
551,-65.68215420962323,-65.18253200248964,5.0,0.9507201764449281
552,-65.68215420962323,-65.18253200248964,5.0,0.9507201764449281
553,-65.6345967053699,-65.18253200248964,5.0,1.073783767704621
554,-66.08026800680258,-65.18253200248964,4.784591929297199,1.3978988537123822
555,-66.08026800680258,-65.18253200248964,4.784591929297199,1.3978988537123822
556,-66.08026800680258,-65.18253200248964,4.784591929297199,1.3978988537123822
557,-66.08026800680258,-65.18253200248964,4.784591929297199,1.3978988537123822
558,-66.08026800680258,-65.18253200248964,4.784591929297199,1.3978988537123822
559,-66.18961213394718,-65.18253200248964,4.605714017398896,1.219403550499168
560,-66.4245197898949,-65.18253200248964,4.565193243534526,1.5728263689531539
561,-66.23097781141303,-65.18253200248964,4.5887327404543905,1.3153240072978227
562,-66.23097781141303,-65.18253200248964,4.5887327404543905,1.3153240072978227
563,-66.23097781141303,-65.18253200248964,4.5887327404543905,1.3153240072978227
564,-65.80924085451318,-65.18253200248964,4.966096707205382,1.2745324139668333
565,-65.80924085451318,-65.18253200248964,4.966096707205382,1.2745324139668333
566,-65.80924085451318,-65.18253200248964,4.966096707205382,1.2745324139668333
567,-65.80924085451318,-65.18253200248964,4.966096707205382,1.2745324139668333
568,-65.80924085451318,-65.18253200248964,4.966096707205382,1.2745324139668333
569,-65.80924085451318,-65.18253200248964,4.966096707205382,1.2745324139668333
570,-65.80924085451318,-65.18253200248964,4.966096707205382,1.2745324139668333
571,-65.80924085451318,-65.18253200248964,4.966096707205382,1.2745324139668333
572,-65.7356597882424,-65.18253200248964,4.786708073438345,0.8883813648406134
573,-65.7356597882424,-65.18253200248964,4.786708073438345,0.8883813648406134
574,-65.7356597882424,-65.18253200248964,4.786708073438345,0.8883813648406134
575,-65.7356597882424,-65.18253200248964,4.786708073438345,0.8883813648406134
576,-65.71899022904877,-65.18253200248964,5.0,1.1962090669904923
577,-65.2891201005464,-65.18253200248964,5.0,0.4538882790108263
578,-65.2891201005464,-65.18253200248964,5.0,0.4538882790108263
579,-65.58409191008901,-65.18253200248964,5.0,0.4836797235621827
580,-65.58409191008901,-65.18253200248964,5.0,0.4836797235621827
581,-65.58409191008901,-65.18253200248964,5.0,0.4836797235621827
582,-65.66579848763185,-65.18253200248964,4.697199666458256,0.146621882692553
583,-65.66579848763185,-65.18253200248964,4.697199666458256,0.146621882692553
584,-65.66579848763185,-65.18253200248964,4.697199666458256,0.146621882692553
585,-65.51552244465277,-65.18253200248964,4.997170674279112,0.41710484350726357
586,-65.55121849161115,-65.18253200248964,5.0,0.5182948242806289
587,-65.35362673791091,-65.18253200248964,5.0,0.20887992598431887
588,-65.35362673791091,-65.18253200248964,5.0,0.20887992598431887
589,-65.42128189106556,-65.18253200248964,5.0,0.0689589082695718
590,-65.37607520968758,-65.18253200248964,5.0,0.2676305662375248
591,-65.37607520968758,-65.18253200248964,5.0,0.2676305662375248
592,-65.37607520968758,-65.18253200248964,5.0,0.2676305662375248
593,-65.51006113734721,-65.18253200248964,5.0,0.5423703106393716
594,-65.51006113734721,-65.18253200248964,5.0,0.5423703106393716
595,-65.51006113734721,-65.18253200248964,5.0,0.5423703106393716
596,-65.75725602004448,-65.18253200248964,4.933708892976641,0.6899652777112911
597,-65.82639868561876,-65.18253200248964,5.0,0.4373051457004602
598,-65.82639868561876,-65.18253200248964,5.0,0.4373051457004602
599,-65.74661159181385,-65.18253200248964,4.891885202360658,0.30006354063437946
600,-65.74661159181385,-65.18253200248964,4.891885202360658,0.30006354063437946
601,-66.01235738168126,-65.18253200248964,4.968675781168764,0.47371912879689904
602,-66.01235738168126,-65.18253200248964,4.968675781168764,0.47371912879689904
603,-66.01235738168126,-65.18253200248964,4.968675781168764,0.47371912879689904
604,-65.70507988237506,-65.18253200248964,5.0,0.53290502814172
605,-65.70507988237506,-65.18253200248964,5.0,0.53290502814172
606,-65.70507988237506,-65.18253200248964,5.0,0.53290502814172
607,-65.65259560146418,-65.18253200248964,4.960245536352979,0.8995994905007426
608,-65.65259560146418,-65.18253200248964,4.960245536352979,0.8995994905007426
609,-65.60064728147731,-65.18253200248964,4.732410274352951,0.5235470211713604
610,-65.68599027154278,-65.18253200248964,5.0,0.24556648770169642
611,-66.09375431775354,-65.18253200248964,5.0,0.3919718496945096
612,-66.09375431775354,-65.18253200248964,5.0,0.3919718496945096
613,-66.09375431775354,-65.18253200248964,5.0,0.3919718496945096
614,-66.14926124575982,-65.18253200248964,5.0,0.391481640940196
615,-66.5556203346632,-65.18253200248964,4.898546643389431,0.30656750660646015
616,-66.5556203346632,-65.18253200248964,4.898546643389431,0.30656750660646015
617,-66.7702461293421,-65.18253200248964,4.678347136394039,0.5129210205211392
618,-66.7702461293421,-65.18253200248964,4.678347136394039,0.5129210205211392
619,-66.7702461293421,-65.18253200248964,4.678347136394039,0.5129210205211392
620,-67.29891360567527,-65.18253200248964,4.108636587979669,0.6040133519236205
621,-67.29891360567527,-65.18253200248964,4.108636587979669,0.6040133519236205
622,-67.36541453756172,-65.18253200248964,3.9445001492216902,0.43178008057208134
623,-67.36541453756172,-65.18253200248964,3.9445001492216902,0.43178008057208134
624,-67.28380559512583,-65.18253200248964,4.213329153154829,0.23959184271883793
625,-67.5165854592523,-65.18253200248964,4.574955515704491,0.1375226175293577
626,-67.5165854592523,-65.18253200248964,4.574955515704491,0.1375226175293577
627,-66.83803716075515,-65.18253200248964,4.6823319485857455,0.3220537867117511
628,-66.83803716075515,-65.18253200248964,4.6823319485857455,0.3220537867117511
629,-66.83803716075515,-65.18253200248964,4.6823319485857455,0.3220537867117511
630,-67.07741902080231,-65.18253200248964,4.675367991626207,0.3993347441780382
631,-66.12770681343247,-65.18253200248964,5.0,0.22637845954620328
632,-65.97730860827383,-65.18253200248964,5.0,0.21285871985528687
633,-65.97730860827383,-65.18253200248964,5.0,0.21285871985528687
634,-65.51112837750621,-65.18253200248964,5.0,0.1901182508365854
635,-65.6740233739873,-65.18253200248964,5.0,-0.14461630261295244
636,-65.6740233739873,-65.18253200248964,5.0,-0.14461630261295244
637,-65.6740233739873,-65.18253200248964,5.0,-0.14461630261295244
638,-65.54732720563013,-65.18253200248964,5.0,-0.22915218936550427
639,-65.54732720563013,-65.18253200248964,5.0,-0.22915218936550427
640,-65.54732720563013,-65.18253200248964,5.0,-0.22915218936550427
641,-65.48297994935304,-65.18253200248964,4.89357674704745,-0.1991663469970991
642,-65.45650363813704,-65.18253200248964,4.734202157227845,0.06786909077316752
643,-65.45650363813704,-65.18253200248964,4.734202157227845,0.06786909077316752
644,-65.45650363813704,-65.18253200248964,4.734202157227845,0.06786909077316752
645,-65.45650363813704,-65.18253200248964,4.734202157227845,0.06786909077316752
646,-65.35715976558906,-65.18253200248964,4.85696319026248,0.10294889818884814
647,-65.35715976558906,-65.18253200248964,4.85696319026248,0.10294889818884814
648,-65.40357774351676,-65.18253200248964,4.907569431164124,0.008838311459161946
649,-65.46378014760042,-65.18253200248964,5.0,0.2596503104859629
650,-65.65106508288218,-65.18253200248964,4.886416603814977,-0.02692344302645444
651,-65.65106508288218,-65.18253200248964,4.886416603814977,-0.02692344302645444
652,-65.65106508288218,-65.18253200248964,4.886416603814977,-0.02692344302645444
653,-65.65106508288218,-65.18253200248964,4.886416603814977,-0.02692344302645444
654,-65.57684502053273,-65.18253200248964,5.0,-0.24235758858783585
655,-65.98936378474944,-65.18253200248964,4.683756347165803,0.020933642049058454
656,-65.94402043506635,-65.18253200248964,4.552568137384844,-0.09729909265153418
657,-65.94402043506635,-65.18253200248964,4.552568137384844,-0.09729909265153418
658,-65.45404082809407,-65.18253200248964,4.787765392154653,-0.29404823550619447
659,-65.44632037933353,-65.18253200248964,5.0,-0.4586982335268645
660,-66.04963368322161,-65.18253200248964,4.7452846560773585,-0.589623420348171
661,-65.61605271241268,-65.18253200248964,4.756475797995399,-0.39958394213273135
662,-65.61605271241268,-65.18253200248964,4.756475797995399,-0.39958394213273135
663,-65.61244111963498,-65.18253200248964,4.828409095197489,-0.21209217729100882
664,-65.61244111963498,-65.18253200248964,4.828409095197489,-0.21209217729100882
665,-65.29652609443657,-65.18253200248964,4.965032622491007,-0.15138864671256164
666,-65.29652609443657,-65.18253200248964,4.965032622491007,-0.15138864671256164
667,-65.42337736705987,-65.18253200248964,4.977988833115754,-0.3072674480320645
668,-65.19471396047996,-65.18253200248964,5.0,-0.17298422521482207
669,-65.20941864856037,-65.18253200248964,5.0,-0.22981083434886318
670,-65.20941864856037,-65.18253200248964,5.0,-0.22981083434886318
671,-65.20941864856037,-65.18253200248964,5.0,-0.22981083434886318
672,-65.20941864856037,-65.18253200248964,5.0,-0.22981083434886318
673,-65.1776799391943,-65.1776799391943,5.0,-0.09148064360448216
674,-65.39580908362875,-65.1776799391943,5.0,-0.3098209438447616
675,-65.19715384616958,-65.1776799391943,5.0,-0.13827055383839623
676,-65.19715384616958,-65.1776799391943,5.0,-0.13827055383839623
677,-65.19715384616958,-65.1776799391943,5.0,-0.13827055383839623
678,-65.19715384616958,-65.1776799391943,5.0,-0.13827055383839623
679,-65.19715384616958,-65.1776799391943,5.0,-0.13827055383839623
680,-65.19715384616958,-65.1776799391943,5.0,-0.13827055383839623
681,-65.33527452318604,-65.1776799391943,4.8960623963365455,-0.280824603668259
682,-65.33756361788325,-65.1776799391943,5.0,-0.3659837870045334
683,-65.67637457033507,-65.1776799391943,4.8638540281311835,-0.35575293871365893
684,-65.67637457033507,-65.1776799391943,4.8638540281311835,-0.35575293871365893
685,-65.16789857096948,-65.16789857096948,5.0,-0.0017536925839526374
686,-65.16789857096948,-65.16789857096948,5.0,-0.0017536925839526374
687,-65.16789857096948,-65.16789857096948,5.0,-0.0017536925839526374
688,-65.16789857096948,-65.16789857096948,5.0,-0.0017536925839526374
689,-65.22699159461165,-65.16789857096948,5.0,-0.2869515891001
690,-65.19328960484968,-65.16789857096948,5.0,-0.16685949965193525
691,-65.19328960484968,-65.16789857096948,5.0,-0.16685949965193525
692,-65.19328960484968,-65.16789857096948,5.0,-0.16685949965193525
693,-65.37592933642802,-65.16789857096948,5.0,-0.38357700395886796
694,-65.51072412401749,-65.16789857096948,5.0,0.014774432337672894
695,-65.51072412401749,-65.16789857096948,5.0,0.014774432337672894
696,-65.51072412401749,-65.16789857096948,5.0,0.014774432337672894
697,-65.51072412401749,-65.16789857096948,5.0,0.014774432337672894
698,-65.51072412401749,-65.16789857096948,5.0,0.014774432337672894
699,-65.72745030031314,-65.16789857096948,5.0,-0.0853801553036995
700,-65.72745030031314,-65.16789857096948,5.0,-0.0853801553036995
701,-65.72745030031314,-65.16789857096948,5.0,-0.0853801553036995
702,-65.39658939720046,-65.16789857096948,5.0,0.15499640943644405
703,-65.39658939720046,-65.16789857096948,5.0,0.15499640943644405
704,-65.39658939720046,-65.16789857096948,5.0,0.15499640943644405
705,-65.61437210275471,-65.16789857096948,4.960220676276929,-0.009805634518176704
706,-65.61437210275471,-65.16789857096948,4.960220676276929,-0.009805634518176704
707,-65.67741208363478,-65.16789857096948,5.0,0.00595694671829022
708,-65.67741208363478,-65.16789857096948,5.0,0.00595694671829022
709,-65.69729831282457,-65.16789857096948,4.939391182893153,0.12578566777621067
710,-65.57736792474648,-65.16789857096948,5.0,0.5399955613182061
711,-65.76080050469314,-65.16789857096948,4.942989859655106,0.602959523544654
712,-65.45368706519317,-65.16789857096948,4.95891650244605,0.7060394943189519
713,-65.46356134489665,-65.16789857096948,4.874306473794463,0.043239147314173665
714,-65.46356134489665,-65.16789857096948,4.874306473794463,0.043239147314173665
715,-65.38021782376505,-65.16789857096948,4.9932638421242,-0.2707182695357697
716,-65.42881466634773,-65.16789857096948,5.0,-0.24018988202116698
717,-65.42881466634773,-65.16789857096948,5.0,-0.24018988202116698
718,-65.42881466634773,-65.16789857096948,5.0,-0.24018988202116698
719,-65.42881466634773,-65.16789857096948,5.0,-0.24018988202116698
720,-65.42881466634773,-65.16789857096948,5.0,-0.24018988202116698
721,-65.51359293941663,-65.16789857096948,4.744200728075359,-0.09757374793882623
722,-65.51359293941663,-65.16789857096948,4.744200728075359,-0.09757374793882623
723,-65.51359293941663,-65.16789857096948,4.744200728075359,-0.09757374793882623
724,-65.51359293941663,-65.16789857096948,4.744200728075359,-0.09757374793882623
725,-65.51359293941663,-65.16789857096948,4.744200728075359,-0.09757374793882623
726,-65.76781188011341,-65.16789857096948,4.7722663015327385,0.132646508335236
727,-65.76781188011341,-65.16789857096948,4.7722663015327385,0.132646508335236
728,-65.76781188011341,-65.16789857096948,4.7722663015327385,0.132646508335236
729,-65.17314004529034,-65.16789857096948,5.0,0.049653531586449334
730,-65.18093151913591,-65.16789857096948,5.0,-0.10885840190148946
731,-65.17877786378713,-65.16789857096948,5.0,-0.09754430581260469
732,-65.55049236664057,-65.16789857096948,5.0,-0.177517883085462
733,-65.55049236664057,-65.16789857096948,5.0,-0.177517883085462
734,-65.31706368412392,-65.16789857096948,5.0,-0.38306147502702104
735,-65.2802212944205,-65.16789857096948,4.94469283139421,-0.19554922303889907
736,-65.2802212944205,-65.16789857096948,4.94469283139421,-0.19554922303889907
737,-65.2802212944205,-65.16789857096948,4.94469283139421,-0.19554922303889907
738,-65.2802212944205,-65.16789857096948,4.94469283139421,-0.19554922303889907
739,-65.30873515433268,-65.16789857096948,4.890679621879784,0.08029718764751972
740,-65.30873515433268,-65.16789857096948,4.890679621879784,0.08029718764751972
741,-65.3039070622091,-65.16789857096948,4.954989333052548,0.10197581984531667
742,-65.3039070622091,-65.16789857096948,4.954989333052548,0.10197581984531667
743,-65.3039070622091,-65.16789857096948,4.954989333052548,0.10197581984531667
744,-65.3039070622091,-65.16789857096948,4.954989333052548,0.10197581984531667
745,-65.29845964525569,-65.16789857096948,4.911172199675019,0.21022212124655176
746,-65.29845964525569,-65.16789857096948,4.911172199675019,0.21022212124655176
747,-65.54642221047804,-65.16789857096948,4.880165694609306,0.29640195451489026
748,-65.79649212579857,-65.16789857096948,4.88320289978718,0.4549973559767347
749,-65.95668302422958,-65.16789857096948,4.500509597310535,0.23284075692718495
750,-65.95668302422958,-65.16789857096948,4.500509597310535,0.23284075692718495
751,-65.95668302422958,-65.16789857096948,4.500509597310535,0.23284075692718495
752,-65.78722185938649,-65.16789857096948,4.7085494023289085,0.03659322446925228
753,-65.74587280322174,-65.16789857096948,4.671437385199702,0.13406232056546546
754,-65.80913880351359,-65.16789857096948,5.0,0.3866816393712916
755,-65.80913880351359,-65.16789857096948,5.0,0.3866816393712916
756,-65.54951171357426,-65.16789857096948,4.949097656366763,0.48527597783704757
757,-65.54951171357426,-65.16789857096948,4.949097656366763,0.48527597783704757
758,-65.54951171357426,-65.16789857096948,4.949097656366763,0.48527597783704757
759,-65.47759763733664,-65.16789857096948,5.0,0.6739044181801978
760,-65.4699703261565,-65.16789857096948,4.853870127483855,0.21802030663613842
761,-65.4699703261565,-65.16789857096948,4.853870127483855,0.21802030663613842
762,-65.39924364765754,-65.16789857096948,4.8390710675274775,0.2921777820731458
763,-65.43533144921864,-65.16789857096948,4.887817362744674,0.10035196132527546
764,-65.43533144921864,-65.16789857096948,4.887817362744674,0.10035196132527546
765,-65.43533144921864,-65.16789857096948,4.887817362744674,0.10035196132527546
766,-65.43533144921864,-65.16789857096948,4.887817362744674,0.10035196132527546
767,-65.53547949087555,-65.16789857096948,5.0,0.2886951951829522
768,-65.53547949087555,-65.16789857096948,5.0,0.2886951951829522
769,-65.53547949087555,-65.16789857096948,5.0,0.2886951951829522
770,-65.53547949087555,-65.16789857096948,5.0,0.2886951951829522
771,-65.53547949087555,-65.16789857096948,5.0,0.2886951951829522
772,-65.57259691817119,-65.16789857096948,4.844020853548486,0.2582892895340076
773,-65.57259691817119,-65.16789857096948,4.844020853548486,0.2582892895340076
774,-65.62576567753612,-65.16789857096948,4.822458996230279,0.10373305112686049
775,-65.62576567753612,-65.16789857096948,4.822458996230279,0.10373305112686049
